ds,yhat,risk_score
2024-01-09 08:00:00,37.33974063355661,0.0
2024-01-09 09:00:00,37.829566449478726,0.0
2024-01-09 10:00:00,38.286584552060056,0.0
2024-01-09 11:00:00,38.32513035975448,0.0
2024-01-09 12:00:00,37.98915273534232,0.0
2024-01-09 13:00:00,37.68264575132688,0.0
2024-01-09 14:00:00,37.749587023376236,0.0
2024-01-09 15:00:00,38.15505740937555,0.0
2024-01-09 16:00:00,38.58623289872628,0.0
2024-01-09 17:00:00,38.834429708356886,0.0
2024-01-09 18:00:00,39.02079803971806,0.0
2024-01-09 19:00:00,39.402021181128255,0.0
2024-01-09 20:00:00,39.95851741109559,0.0
2024-01-09 21:00:00,40.23530679326307,0.0
2024-01-09 22:00:00,39.67782576729216,0.0
2024-01-09 23:00:00,38.19252726010056,0.0
2024-01-10 00:00:00,36.38363946750686,0.0
2024-01-10 01:00:00,35.17804391583099,0.0
2024-01-10 02:00:00,35.1220786301964,0.0
2024-01-10 03:00:00,35.96621927800906,0.0
2024-01-10 04:00:00,36.91131533368801,0.0
2024-01-10 05:00:00,37.29114911708682,0.0
2024-01-10 06:00:00,37.076810978118836,0.0
2024-01-10 07:00:00,36.77527275801516,0.0
2024-01-10 08:00:00,36.869913655399024,0.0
2024-01-10 09:00:00,37.35973947131253,0.0
2024-01-10 10:00:00,37.81675757392826,0.0
2024-01-10 11:00:00,37.85905015748079,0.0
2024-01-10 12:00:00,37.52681930893944,0.0
2024-01-10 13:00:00,37.22405910077711,0.0
2024-01-10 14:00:00,37.29474714870935,0.0
2024-01-10 15:00:00,37.70396431052705,0.0
2024-01-10 16:00:00,38.138886575745644,0.0
2024-01-10 17:00:00,38.39083016125748,0.0
2024-01-10 18:00:00,38.58094526846696,0.0
2024-01-10 19:00:00,38.96591518572985,0.0
2024-01-10 20:00:00,39.52615819159531,0.0
2024-01-10 21:00:00,39.80669434961284,0.0
2024-01-10 22:00:00,39.252960099544175,0.0
2024-01-10 23:00:00,37.77140836813655,0.0
2024-01-11 00:00:00,35.96626735141122,0.0
2024-01-11 01:00:00,34.76441857562097,0.0
